seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr15	40075855	40075929	75	*	X17261	161835	39892232	40075039	182808	-	815	upstream	815	FSIP1
chr15	40225559	40225693	135	*	X17262	440275	40226347	40327797	101451	+	653	upstream	653	EIF2AK4
chr15	40225559	40225693	135	*	X17263	440275	40226347	40327797	101451	+	653	upstream	653	EIF2AK4
chr15	40332523	40332627	105	*	X17264	6727	40327891	40331389	3499	-	1133	upstream	1133	SRP14
chr15	40332523	40332615	93	*	X17265	6727	40327891	40331389	3499	-	1133	upstream	1133	SRP14
chr15	40401446	40401565	120	*	X17284	90427	40380091	40401085	20995	-	360	upstream	360	BMF
chr15	40452818	40452937	120	*	X17290	701	40453210	40513337	60128	+	272	upstream	272	BUB1B
chr15	40452818	40452937	120	*	X17291	701	40453210	40513337	60128	+	272	upstream	272	BUB1B
chr15	40452953	40452997	45	*	X17292	701	40453210	40513337	60128	+	212	upstream	212	BUB1B
chr15	40452953	40452997	45	*	X17293	701	40453210	40513337	60128	+	212	upstream	212	BUB1B
chr15	40575582	40575641	60	*	X17300	100131244	40573645	40574787	1143	-	794	upstream	794	ANKRD63
chr15	40575822	40575896	75	*	X17301	100131244	40573645	40574787	1143	-	1034	upstream	1034	ANKRD63
chr15	40599995	40600138	144	*	X17310	5330	40580098	40600174	20077	-	0	inside	35	PLCB2
chr15	40632834	40632983	150	*	X17324	388115	40623653	40633168	9516	-	0	inside	184	CCDC9B
chr15	40633209	40633253	45	*	X17325	388115	40623653	40633168	9516	-	40	upstream	40	CCDC9B
chr15	40633119	40633253	135	*	X17326	388115	40623653	40633168	9516	-	0	overlapStart	0	CCDC9B
chr15	40649681	40649800	120	*	X17338	85455	40650434	40663256	12823	+	633	upstream	633	DISP2
chr15	40649770	40649800	31	*	X17339	85455	40650434	40663256	12823	+	633	upstream	633	DISP2
chr15	40732177	40732251	75	*	X17343	22893	40731920	40760441	28522	+	0	inside	256	BAHD1
chr15	40732177	40732196	20	*	X17344	22893	40731920	40760441	28522	+	0	inside	256	BAHD1
chr15	40762967	40763084	118	*	X17353	113189	40763160	40765357	2198	+	75	upstream	75	CHST14
chr15	40762967	40763007	41	*	X17354	113189	40763160	40765357	2198	+	152	upstream	152	CHST14
chr15	41055806	41055955	150	*	X17358	2644	41056285	41059911	3627	+	329	upstream	329	GCHFR
chr15	41055806	41055955	150	*	X17359	2644	41056285	41059911	3627	+	329	upstream	329	GCHFR
chr15	41061615	41061734	120	*	X17361	643338	41062159	41064648	2490	+	424	upstream	424	C15orf62
chr15	41061780	41061929	150	*	X17362	643338	41062159	41064648	2490	+	229	upstream	229	C15orf62
chr15	41186392	41186469	78	*	X17387	57617	41186628	41196173	9546	+	158	upstream	158	VPS18
chr15	41219764	41220168	405	*	X17391	54567	41221531	41231258	9728	+	1362	upstream	1362	DLL4
chr15	41220585	41220753	169	*	X17392	54567	41221531	41231258	9728	+	777	upstream	777	DLL4
chr15	41221380	41221484	105	*	X17393	54567	41221531	41231258	9728	+	46	upstream	46	DLL4
chr15	41245718	41245822	105	*	X17398	79094	41245636	41248717	3082	+	0	inside	81	CHAC1
chr15	41575218	41575249	32	*	X17404	729082	41576201	41591795	15595	+	951	upstream	951	OIP5-AS1
chr15	41626546	41626605	60	*	X17406	11339	41601466	41624819	23354	-	1726	upstream	1726	OIP5
chr15	41626546	41626605	60	*	X17407	11339	41601466	41624819	23354	-	1726	upstream	1726	OIP5
chr15	41785552	41785611	60	*	X17409	3706	41786056	41795757	9702	+	444	upstream	444	ITPKA
chr15	41850167	41850256	90	*	X17412	7301	41851220	41871536	20317	+	963	upstream	963	TYRO3
chr15	41850197	41850256	60	*	X17413	7301	41851220	41871536	20317	+	963	upstream	963	TYRO3
chr15	41850857	41850995	139	*	X17414	7301	41851220	41871536	20317	+	224	upstream	224	TYRO3
chr15	41850857	41850862	6	*	X17415	7301	41851220	41871536	20317	+	357	upstream	357	TYRO3
chr15	42120126	42120156	31	*	X17420	100137047	42120283	42132428	12146	+	126	upstream	126	JMJD7
chr15	42120126	42120156	31	*	X17420	8681	42120283	42140346	20064	+	126	upstream	126	JMJD7-PLA2G4B
chr15	42187254	42187373	120	*	X17429	51332	42140344	42186275	45932	-	978	upstream	978	SPTBN5
chr15	42187254	42187373	120	*	X17430	51332	42140344	42186275	45932	-	978	upstream	978	SPTBN5
chr15	42386339	42386501	163	*	X17439	283748	42359881	42386752	26872	-	0	inside	250	PLA2G4D
chr15	42867410	42867566	157	*	X17446	57519	42867857	43013196	145340	+	290	upstream	290	STARD9
chr15	42867870	42867919	50	*	X17447	57519	42867857	43013196	145340	+	0	inside	12	STARD9
chr15	43029434	43029519	86	*	X17449	146059	43015760	43029417	13658	-	16	upstream	16	CDAN1
chr15	43424222	43424326	105	*	X17450	80021	43425722	43477341	51620	+	1395	upstream	1395	TMEM62
chr15	43424222	43424326	105	*	X17451	80021	43425722	43477341	51620	+	1395	upstream	1395	TMEM62
chr15	43477151	43477195	45	*	X17452	23582	43477466	43489375	11910	+	270	upstream	270	CCNDBP1
chr15	43477151	43477195	45	*	X17453	23582	43477466	43489375	11910	+	270	upstream	270	CCNDBP1
chr15	43477451	43477453	3	*	X17454	23582	43477466	43489375	11910	+	12	upstream	12	CCNDBP1
chr15	43662541	43662675	135	*	X17455	27229	43663313	43698240	34928	+	637	upstream	637	TUBGCP4
chr15	43662541	43662675	135	*	X17455	146050	43650370	43662258	11889	-	282	upstream	282	ZSCAN29
chr15	43802354	43802441	88	*	X17457	7158	43699412	43802707	103296	-	0	inside	265	TP53BP1
chr15	43802354	43802473	120	*	X17458	7158	43699412	43802707	103296	-	0	inside	233	TP53BP1
chr15	43808637	43808816	180	*	X17459	4130	43809806	43823818	14013	+	989	upstream	989	MAP1A
chr15	44038260	44038365	106	*	X17460	2923	44038590	44064804	26215	+	224	upstream	224	PDIA3
chr15	44084167	44084313	147	*	X17461	100529067	44084174	44094769	10596	+	0	overlapStart	0	SERF2-C15ORF63
chr15	44084167	44084196	30	*	X17462	100529067	44084174	44094769	10596	+	0	overlapStart	0	SERF2-C15ORF63
chr15	44092561	44092665	105	*	X17464	80237	44064798	44091335	26538	-	1225	upstream	1225	ELL3
chr15	44092561	44092665	105	*	X17464	619189	44086372	44092295	5924	-	265	upstream	265	SERINC4
chr15	44092561	44092657	97	*	X17465	80237	44064798	44091335	26538	-	1225	upstream	1225	ELL3
chr15	44092561	44092657	97	*	X17465	619189	44086372	44092295	5924	-	265	upstream	265	SERINC4
chr15	44719200	44719206	7	*	X17474	51496	44719579	44819429	99851	+	372	upstream	372	CTDSPL2
chr15	45002963	45003067	105	*	X17478	567	45003685	45010357	6673	+	617	upstream	617	B2M
chr15	45315162	45315221	60	*	X17480	6652	45315302	45367287	51986	+	80	upstream	80	SORD
chr15	45421523	45421657	135	*	X17481	53905	45422192	45457774	35583	+	534	upstream	534	DUOX1
chr15	45421793	45421957	165	*	X17482	53905	45422192	45457774	35583	+	234	upstream	234	DUOX1
chr15	45421793	45421957	165	*	X17482	90527	45409564	45422075	12512	-	0	inside	117	DUOXA1
chr15	45422033	45422098	66	*	X17483	53905	45422192	45457774	35583	+	93	upstream	93	DUOX1
chr15	45422033	45422098	66	*	X17483	90527	45409564	45422075	12512	-	0	overlapStart	0	DUOXA1
chr15	45722651	45722755	105	*	X17490	84419	45722727	45725647	2921	+	0	overlapStart	0	C15orf48
chr15	49256651	49256770	120	*	X17507	399694	49115934	49255641	139708	-	1009	upstream	1009	SHC4
chr15	50979884	50979988	105	*	X17520	54822	50849352	50979012	129661	-	871	upstream	871	TRPM7
chr15	50979884	50979988	105	*	X17521	54822	50849352	50979012	129661	-	871	upstream	871	TRPM7
chr15	51916325	51916340	16	*	X17531	23312	51739921	51914967	175047	-	1357	upstream	1357	DMXL2
chr15	52043137	52043181	45	*	X17534	29767	52043758	52108558	64801	+	576	upstream	576	TMOD2
chr15	52121187	52121291	105	*	X17536	29766	52121825	52221651	99827	+	533	upstream	533	TMOD3
chr15	52121187	52121291	105	*	X17537	29766	52121825	52221651	99827	+	533	upstream	533	TMOD3
chr15	52472408	52472497	90	*	X17545	100129973	52472223	52498076	25854	+	0	inside	184	CERNA1
chr15	52472472	52472497	26	*	X17546	100129973	52472223	52498076	25854	+	0	inside	248	CERNA1
chr15	52822113	52822262	150	*	X17549	4644	52599480	52821247	221768	-	865	upstream	865	MYO5A
chr15	52861450	52861479	30	*	X17550	10776	52839432	52861364	21933	-	85	upstream	85	ARPP19
chr15	52972052	52972067	16	*	X17552	56204	52873518	52970953	97436	-	1098	upstream	1098	FAM214A
chr15	52972083	52972202	120	*	X17553	56204	52873518	52970953	97436	-	1129	upstream	1129	FAM214A
chr15	53081994	53082065	72	*	X17555	3175	53049160	53082209	33050	-	0	inside	143	ONECUT1
chr15	53082230	53082424	195	*	X17556	3175	53049160	53082209	33050	-	20	upstream	20	ONECUT1
chr15	55489620	55489679	60	*	X17557	51187	55473512	55489231	15720	-	388	upstream	388	RSL24D1
chr15	55700995	55701054	60	*	X17558	145788	55700723	55710910	10188	+	0	inside	271	C15orf65
chr15	55700995	55701054	60	*	X17558	9236	55647421	55700708	53288	-	286	upstream	286	CCPG1
chr15	56536332	56536421	90	*	X17564	64864	56379479	56535483	156005	-	848	upstream	848	RFX7
chr15	56536688	56536822	135	*	X17565	64864	56379479	56535483	156005	-	1204	upstream	1204	RFX7
chr15	56536913	56537017	105	*	X17566	64864	56379479	56535483	156005	-	1429	upstream	1429	RFX7
chr15	56537468	56537587	120	*	X17567	64864	56379479	56535483	156005	-	1984	upstream	1984	RFX7
chr15	56537468	56537587	120	*	X17568	64864	56379479	56535483	156005	-	1984	upstream	1984	RFX7
chr15	56757741	56757773	33	*	X17570	55329	56720929	56757335	36407	-	405	upstream	405	MNS1
chr15	57668477	57668572	96	*	X17576	84952	57668703	57842925	174223	+	130	upstream	130	CGNL1
chr15	57883804	57883953	150	*	X17580	100820829	57884102	57999153	115052	+	148	upstream	148	MYZAP
chr15	57883804	57883953	150	*	X17580	145781	57884102	58009755	125654	+	148	upstream	148	GCOM1
chr15	57883804	57883839	36	*	X17581	100820829	57884102	57999153	115052	+	262	upstream	262	MYZAP
chr15	57883804	57883839	36	*	X17581	145781	57884102	58009755	125654	+	262	upstream	262	GCOM1
chr15	57883980	57884008	29	*	X17582	100820829	57884102	57999153	115052	+	93	upstream	93	MYZAP
chr15	57883980	57884008	29	*	X17582	145781	57884102	58009755	125654	+	93	upstream	93	GCOM1
chr15	59665788	59665907	120	*	X17611	4643	59428168	59665071	236904	-	716	upstream	716	MYO1E
chr15	59729444	59729533	90	*	X17613	145773	59730372	59815751	85380	+	838	upstream	838	FAM81A
chr15	59729444	59729533	90	*	X17614	145773	59730372	59815751	85380	+	838	upstream	838	FAM81A
chr15	59729699	59729803	105	*	X17615	145773	59730372	59815751	85380	+	568	upstream	568	FAM81A
chr15	59729699	59729803	105	*	X17616	145773	59730372	59815751	85380	+	568	upstream	568	FAM81A
chr15	59903443	59903475	33	*	X17623	9245	59903982	59912210	8229	+	506	upstream	506	GCNT3
chr15	63413907	63413919	13	*	X17669	114294	63413999	63434260	20262	+	79	upstream	79	LACTB
chr15	63450962	63451036	75	*	X17670	51065	63445539	63449741	4203	-	1220	upstream	1220	RPS27L
chr15	63674099	63674203	105	*	X17679	771	63615730	63674075	58346	-	23	upstream	23	CA12
chr15	63794710	63794814	105	*	X17691	9960	63796710	63886839	90130	+	1895	upstream	1895	USP3
chr15	63794710	63794814	105	*	X17692	9960	63796710	63886839	90130	+	1895	upstream	1895	USP3
chr15	63794875	63794949	75	*	X17693	9960	63796710	63886839	90130	+	1760	upstream	1760	USP3
chr15	63794875	63794949	75	*	X17694	9960	63796710	63886839	90130	+	1760	upstream	1760	USP3
chr15	63894207	63894311	105	*	X17699	100130855	63879909	63893026	13118	-	1180	upstream	1180	USP3-AS1
chr15	63894207	63894311	105	*	X17700	100130855	63879909	63893026	13118	-	1180	upstream	1180	USP3-AS1
chr15	64387983	64388020	38	*	X17711	84191	64364761	64386207	21447	-	1775	upstream	1775	CIAO2A
chr15	64387983	64388020	38	*	X17711	6642	64388083	64436433	48351	+	62	upstream	62	SNX1
chr15	65068342	65068461	120	*	X17730	348093	65032095	65067770	35676	-	571	upstream	571	RBPMS2
chr15	65118098	65118352	255	*	X17731	80119	65107833	65117838	10006	-	259	upstream	259	PIF1
chr15	65133536	65133610	75	*	X17733	80301	65134082	65160201	26120	+	471	upstream	471	PLEKHO2
chr15	65133626	65133654	29	*	X17734	80301	65134082	65160201	26120	+	427	upstream	427	PLEKHO2
chr15	65203945	65203977	33	*	X17737	348094	65204101	65251041	46941	+	123	upstream	123	ANKDD1A
chr15	65282438	65282535	98	*	X17739	51324	65255363	65282251	26889	-	186	upstream	186	SPG21
chr15	65426992	65427156	165	*	X17740	10081	65409717	65426174	16458	-	817	upstream	817	PDCD7
chr15	65579305	65579569	265	*	X17745	54956	65550437	65579018	28582	-	286	upstream	286	PARP16
chr15	65579500	65579569	70	*	X17746	54956	65550437	65579018	28582	-	481	upstream	481	PARP16
chr15	65902665	65902746	82	*	X17764	9187	65903704	65953256	49553	+	957	upstream	957	SLC24A1
chr15	66545778	66545912	135	*	X17782	84465	66187634	66546075	358442	-	0	inside	162	MEGF11
chr15	66546078	66546242	165	*	X17783	84465	66187634	66546075	358442	-	2	upstream	2	MEGF11
chr15	66584029	66584042	14	*	X17784	115752	66585633	66626236	40604	+	1590	upstream	1590	DIS3L
chr15	66585348	66585376	29	*	X17785	115752	66585633	66626236	40604	+	256	upstream	256	DIS3L
chr15	66859354	66859458	105	*	X17798	197021	66840537	66858317	17781	-	1036	upstream	1036	LCTL
chr15	66993820	66993939	120	*	X17806	4091	66994674	67074337	79664	+	734	upstream	734	SMAD6
chr15	66994749	66994913	165	*	X17807	4091	66994674	67074337	79664	+	0	inside	74	SMAD6
chr15	67813209	67813256	48	*	X17887	145853	67813522	67819641	6120	+	265	upstream	265	C15orf61
chr15	68346378	68346535	158	*	X17898	8554	68346572	68480404	133833	+	36	upstream	36	PIAS1
chr15	68346378	68346434	57	*	X17899	8554	68346572	68480404	133833	+	137	upstream	137	PIAS1
chr15	68498390	68498479	90	*	X17902	91860	68483043	68498448	15406	-	0	overlapStart	0	CALML4
chr15	68871149	68871168	20	*	X17915	10391	68871308	69020144	148837	+	139	upstream	139	CORO2B
chr15	69115326	69115430	105	*	X17923	100313884	69116303	69489862	373560	+	872	upstream	872	MIR548H4
chr15	69590521	69590640	120	*	X17932	54852	69591294	69699976	108683	+	653	upstream	653	PAQR5
chr15	69590521	69590640	120	*	X17933	54852	69591294	69699976	108683	+	653	upstream	653	PAQR5
chr15	70390825	70390929	105	*	X17966	7090	70340543	70390256	49714	-	568	upstream	568	TLE3
chr15	71056557	71056626	70	*	X18015	55075	70946893	71055850	108958	-	706	upstream	706	UACA
chr15	71145482	71145571	90	*	X18018	54839	71145618	71342436	196819	+	46	upstream	46	LRRC49
chr15	71407488	71407592	105	*	X18024	196993	71402583	71407839	5257	-	0	inside	246	CT62
chr15	71407488	71407592	105	*	X18025	196993	71402583	71407839	5257	-	0	inside	246	CT62
chr15	72491921	72492055	135	*	X18044	196996	72452147	72490136	37990	-	1784	upstream	1784	GRAMD2A
chr15	72666926	72666959	34	*	X18049	80072	72668454	72671129	2676	+	1494	upstream	1494	HEXA-AS1
chr15	72667095	72667214	120	*	X18050	80072	72668454	72671129	2676	+	1239	upstream	1239	HEXA-AS1
chr15	72667414	72667488	75	*	X18051	80072	72668454	72671129	2676	+	965	upstream	965	HEXA-AS1
chr15	73926144	73926338	195	*	X18066	27020	73852344	73925753	73410	-	390	upstream	390	NPTN
chr15	73926193	73926338	146	*	X18067	27020	73852344	73925753	73410	-	439	upstream	439	NPTN
chr15	73976447	73976495	49	*	X18070	80381	73976622	74006859	30238	+	126	upstream	126	CD276
chr15	74220370	74220382	13	*	X18077	100287616	74209809	74220589	10781	-	0	inside	206	LOXL1-AS1
chr15	74286153	74286241	89	*	X18097	5371	74287014	74340155	53142	+	772	upstream	772	PML
chr15	74419848	74419952	105	*	X18102	57611	74421715	74429143	7429	+	1762	upstream	1762	ISLR2
chr15	74420111	74420160	50	*	X18103	57611	74421715	74429143	7429	+	1554	upstream	1554	ISLR2
chr15	74420251	74420355	105	*	X18104	57611	74421715	74429143	7429	+	1359	upstream	1359	ISLR2
chr15	74501976	74502080	105	*	X18117	64220	74471808	74502046	30239	-	0	overlapStart	0	STRA6
chr15	74726364	74726390	27	*	X18145	8482	74701630	74726299	24670	-	64	upstream	64	SEMA7A
chr15	74752531	74752625	95	*	X18146	440288	74753606	74773633	20028	+	980	upstream	980	UBL7-AS1
chr15	74832315	74832404	90	*	X18148	10620	74833548	74890472	56925	+	1143	upstream	1143	ARID3B
chr15	74832315	74832333	19	*	X18149	10620	74833548	74890472	56925	+	1214	upstream	1214	ARID3B
chr15	75073671	75073850	180	*	X18158	1445	75074425	75095539	21115	+	574	upstream	574	CSK
chr15	75073671	75073850	180	*	X18159	1445	75074425	75095539	21115	+	574	upstream	574	CSK
chr15	75136527	75136631	105	*	X18169	25989	75128459	75135552	7094	-	974	upstream	974	ULK3
chr15	75166287	75166406	120	*	X18174	10066	75136073	75165670	29598	-	616	upstream	616	SCAMP2
chr15	75250627	75250750	124	*	X18181	54913	75247443	75249775	2333	-	851	upstream	851	RPP25
chr15	75250627	75250926	300	*	X18182	54913	75247443	75249775	2333	-	851	upstream	851	RPP25
chr15	75288147	75288266	120	*	X18185	192683	75287876	75313836	25961	+	0	inside	270	SCAMP5
chr15	75748991	75749110	120	*	X18218	25942	75661720	75748124	86405	-	866	upstream	866	SIN3A
chr15	75871881	75871967	87	*	X18220	5780	75759462	75871625	112164	-	255	upstream	255	PTPN9
chr15	75939586	75939705	120	*	X18221	257364	75941348	75950968	9621	+	1642	upstream	1642	SNX33
chr15	75940667	75940757	91	*	X18222	257364	75941348	75950968	9621	+	590	upstream	590	SNX33
chr15	76005201	76005395	195	*	X18242	1464	75966663	76005189	38527	-	11	upstream	11	CSPG4
chr15	76016415	76016519	105	*	X18247	161753	76016319	76020027	3709	+	0	inside	95	ODF3L1
chr15	76016586	76016705	120	*	X18248	161753	76016319	76020027	3709	+	0	inside	266	ODF3L1
chr15	76135668	76135709	42	*	X18258	92912	76135622	76193388	57767	+	0	inside	45	UBE2Q2
chr15	76351827	76352006	180	*	X18261	123591	76352299	76521462	169164	+	292	upstream	292	TMEM266
chr15	76352399	76352548	150	*	X18262	123591	76352299	76521462	169164	+	0	inside	99	TMEM266
chr15	76628288	76628392	105	*	X18271	64843	76629147	76634816	5670	+	754	upstream	754	ISL2
chr15	77223025	77223048	24	*	X18276	5955	77223962	77242601	18640	+	913	upstream	913	RCN2
chr15	78287203	78287241	39	*	X18310	91450	78285575	78286567	993	-	635	upstream	635	LOC91450
chr15	78370147	78370161	15	*	X18313	23102	78287327	78369994	82668	-	152	upstream	152	TBC1D2B
chr15	78440227	78440391	165	*	X18319	3419	78441719	78462884	21166	+	1327	upstream	1327	IDH3A
chr15	78729866	78729955	90	*	X18328	3658	78730518	78793798	63281	+	562	upstream	562	IREB2
chr15	78857711	78857759	49	*	X18331	1138	78857862	78887611	29750	+	102	upstream	102	CHRNA5
chr15	79104004	79104024	21	*	X18345	11173	79051545	79103773	52229	-	230	upstream	230	ADAMTS7
chr15	79165020	79165037	18	*	X18346	10933	79165123	79190081	24959	+	85	upstream	85	MORF4L1
chr15	79237441	79237575	135	*	X18352	1512	79214092	79237420	23329	-	20	upstream	20	CTSH
chr15	79237605	79237980	376	*	X18353	1512	79214092	79237420	23329	-	184	upstream	184	CTSH
chr15	79238059	79238392	334	*	X18354	1512	79214092	79237420	23329	-	638	upstream	638	CTSH
chr15	80215370	80215373	4	*	X18372	283687	80215113	80217196	2084	+	0	inside	256	ST20-AS1
chr15	80215370	80215373	4	*	X18372	100528021	80135889	80215448	79560	-	0	inside	74	ST20-MTHFS
chr15	80444130	80444229	100	*	X18375	2184	80445131	80478924	33794	+	901	upstream	901	FAH
chr15	80444790	80444813	24	*	X18376	2184	80445131	80478924	33794	+	317	upstream	317	FAH
chr15	80445383	80445404	22	*	X18377	2184	80445131	80478924	33794	+	0	inside	251	FAH
chr15	80987107	80987226	120	*	X18389	58489	80987652	81047962	60311	+	425	upstream	425	ABHD17C
chr15	81136057	81136161	105	*	X18390	693132	81134319	81134414	96	-	1642	upstream	1642	MIR549A
chr15	81136057	81136161	105	*	X18391	693132	81134319	81134414	96	-	1642	upstream	1642	MIR549A
chr15	81616951	81617085	135	*	X18419	80765	81605007	81616524	11518	-	426	upstream	426	STARD5
chr15	82338712	82338721	10	*	X18423	84206	82334119	82338484	4366	-	227	upstream	227	MEX3B
chr15	85114187	85114294	108	*	X18442	388165	85070427	85114026	43600	-	160	upstream	160	UBE2Q2P1
chr15	85143200	85143304	105	*	X18447	54993	85144249	85166947	22699	+	944	upstream	944	ZSCAN2
chr15	85922640	85922729	90	*	X18479	11214	85923847	86292589	368743	+	1117	upstream	1117	AKAP13
chr15	85922640	85922729	90	*	X18480	11214	85923847	86292589	368743	+	1117	upstream	1117	AKAP13
